city,datetime,pm25_value
Rawalpindi,2025-10-05 15:00:00+00:00,33.36147243446775
Karachi,2025-10-05 15:00:00+00:00,21.184416671593983
Rawalpindi,2025-10-05 15:00:00+00:00,33.36147243446775
Faisalabad,2025-10-05 15:00:00+00:00,83.43758328755698
Faisalabad,2025-10-05 15:00:00+00:00,83.43758328755698
Quetta,2025-10-05 15:00:00+00:00,100.50149993896484
Islamabad,2025-10-05 15:00:00+00:00,29.951351783010693
Multan,2025-10-05 15:00:00+00:00,36.094499810536696
Islamabad,2025-10-05 15:00:00+00:00,29.951351783010693
Lahore,2025-10-05 15:00:00+00:00,43.47341673533122
Lahore,2025-10-05 15:00:00+00:00,43.47341673533122
Rawalpindi,2025-10-05 16:00:00+00:00,28.70652777089013
Karachi,2025-10-05 16:00:00+00:00,21.459798605574505
Islamabad,2025-10-05 16:00:00+00:00,23.656958240049857
Lahore,2025-10-05 16:00:00+00:00,58.1043332417806
Multan,2025-10-05 16:00:00+00:00,54.88462471961975
Lahore,2025-10-05 16:00:00+00:00,58.1043332417806
Karachi,2025-10-05 16:00:00+00:00,21.459798605574505
Faisalabad,2025-10-05 16:00:00+00:00,67.99220803578694
Multan,2025-10-05 16:00:00+00:00,54.88462471961975
Faisalabad,2025-10-05 16:00:00+00:00,67.99220803578694
Quetta,2025-10-05 16:00:00+00:00,102.96595821380612
Islamabad,2025-10-05 16:00:00+00:00,23.656958240049857
Quetta,2025-10-05 16:00:00+00:00,102.96595821380612
Rawalpindi,2025-10-05 16:00:00+00:00,28.70652777089013
Rawalpindi,2025-10-05 17:00:00+00:00,12.746624996927048
Faisalabad,2025-10-05 17:00:00+00:00,62.85454146067301
Karachi,2025-10-05 17:00:00+00:00,23.22044097516272
Quetta,2025-10-05 17:00:00+00:00,101.2921667734782
Islamabad,2025-10-05 17:00:00+00:00,9.618638892306222
Rawalpindi,2025-10-05 17:00:00+00:00,12.746624996927048
Multan,2025-10-05 17:00:00+00:00,26.205583254496258
Karachi,2025-10-05 17:00:00+00:00,23.22044097516272
Faisalabad,2025-10-05 17:00:00+00:00,62.85454146067301
Lahore,2025-10-05 17:00:00+00:00,58.265263769361695
Islamabad,2025-10-05 17:00:00+00:00,9.618638892306222
Quetta,2025-10-05 17:00:00+00:00,101.2921667734782
Lahore,2025-10-05 17:00:00+00:00,58.265263769361695
Multan,2025-10-05 17:00:00+00:00,26.205583254496258
Rawalpindi,2025-10-05 18:00:00+00:00,6.924861113230388
Karachi,2025-10-05 18:00:00+00:00,22.951343773470985
Faisalabad,2025-10-05 18:00:00+00:00,72.01820863087973
Islamabad,2025-10-05 18:00:00+00:00,7.2122638922598625
Rawalpindi,2025-10-05 18:00:00+00:00,6.924861113230388
Multan,2025-10-05 18:00:00+00:00,43.61708326339721
Faisalabad,2025-10-05 18:00:00+00:00,72.01820863087973
Lahore,2025-10-05 18:00:00+00:00,48.176562519073485
Lahore,2025-10-05 18:00:00+00:00,48.176562519073485
Multan,2025-10-05 18:00:00+00:00,43.61708326339721
Islamabad,2025-10-05 18:00:00+00:00,7.2122638922598625
Karachi,2025-10-05 18:00:00+00:00,22.951343773470985
Quetta,2025-10-05 18:00:00+00:00,113.69762516021729
Quetta,2025-10-05 18:00:00+00:00,113.69762516021729
Quetta,2025-10-05 19:00:00+00:00,117.09925003051758
Islamabad,2025-10-05 19:00:00+00:00,8.054421300910137
Faisalabad,2025-10-05 19:00:00+00:00,60.22095826466878
Multan,2025-10-05 19:00:00+00:00,79.86799926757813
Rawalpindi,2025-10-05 19:00:00+00:00,9.85727272611676
Karachi,2025-10-05 19:00:00+00:00,20.69652084509532
Faisalabad,2025-10-05 19:00:00+00:00,60.22095826466878
Karachi,2025-10-05 19:00:00+00:00,20.69652084509532
Rawalpindi,2025-10-05 19:00:00+00:00,9.85727272611676
Quetta,2025-10-05 19:00:00+00:00,117.09925003051758
Lahore,2025-10-05 19:00:00+00:00,46.21785412470499
Islamabad,2025-10-05 19:00:00+00:00,8.054421300910137
Multan,2025-10-05 19:00:00+00:00,79.86799926757813
Lahore,2025-10-05 19:00:00+00:00,46.21785412470499
Faisalabad,2025-10-05 20:00:00+00:00,46.75095818837483
Rawalpindi,2025-10-05 20:00:00+00:00,13.200444422827823
Multan,2025-10-05 20:00:00+00:00,27.15914302553449
Lahore,2025-10-05 20:00:00+00:00,54.59778333028157
Lahore,2025-10-05 20:00:00+00:00,54.59778333028157
Karachi,2025-10-05 20:00:00+00:00,16.60940624806616
Faisalabad,2025-10-05 20:00:00+00:00,46.75095818837483
Quetta,2025-10-05 20:00:00+00:00,100.57066637674968
Multan,2025-10-05 20:00:00+00:00,27.15914302553449
Karachi,2025-10-05 20:00:00+00:00,16.60940624806616
Quetta,2025-10-05 20:00:00+00:00,100.57066637674968
Islamabad,2025-10-05 20:00:00+00:00,7.76940740413136
Rawalpindi,2025-10-05 20:00:00+00:00,13.200444422827823
Islamabad,2025-10-05 20:00:00+00:00,7.76940740413136
Lahore,2025-10-05 21:00:00+00:00,59.46862506866455
Rawalpindi,2025-10-05 21:00:00+00:00,13.242430567741394
Lahore,2025-10-05 21:00:00+00:00,59.46862506866455
Islamabad,2025-10-05 21:00:00+00:00,9.17109722826216
Islamabad,2025-10-05 21:00:00+00:00,9.17109722826216
Karachi,2025-10-05 21:00:00+00:00,14.701003472672568
Rawalpindi,2025-10-05 21:00:00+00:00,13.242430567741394
Faisalabad,2025-10-05 21:00:00+00:00,44.97791659037271
Karachi,2025-10-05 21:00:00+00:00,14.701003472672568
Multan,2025-10-05 21:00:00+00:00,32.13616631825766
Multan,2025-10-05 21:00:00+00:00,32.13616631825766
Faisalabad,2025-10-05 21:00:00+00:00,44.97791659037271
Lahore,2025-10-05 22:00:00+00:00,66.885
Islamabad,2025-10-05 22:00:00+00:00,8.253203697557803
Lahore,2025-10-05 22:00:00+00:00,66.885
Multan,2025-10-05 22:00:00+00:00,29.41637499332428
Karachi,2025-10-05 22:00:00+00:00,13.396666673819224
Rawalpindi,2025-10-05 22:00:00+00:00,9.00138889418708
Faisalabad,2025-10-05 22:00:00+00:00,24.806791647275286
Karachi,2025-10-05 22:00:00+00:00,13.396666673819224
Islamabad,2025-10-05 22:00:00+00:00,8.253203697557803
Rawalpindi,2025-10-05 22:00:00+00:00,9.00138889418708
Faisalabad,2025-10-05 22:00:00+00:00,24.806791647275286
Multan,2025-10-05 22:00:00+00:00,29.41637499332428
Multan,2025-10-05 23:00:00+00:00,38.52216691176096
Lahore,2025-10-05 23:00:00+00:00,29.99333333333333
Faisalabad,2025-10-05 23:00:00+00:00,19.830402779579163
Rawalpindi,2025-10-05 23:00:00+00:00,10.993527772691516
Faisalabad,2025-10-05 23:00:00+00:00,19.830402779579163
Islamabad,2025-10-05 23:00:00+00:00,8.805976845599988
Karachi,2025-10-05 23:00:00+00:00,13.67133333683014
Rawalpindi,2025-10-05 23:00:00+00:00,10.993527772691516
Islamabad,2025-10-05 23:00:00+00:00,8.805976845599988
Karachi,2025-10-05 23:00:00+00:00,13.67133333683014
Multan,2025-10-05 23:00:00+00:00,38.52216691176096
Lahore,2025-10-05 23:00:00+00:00,29.99333333333333
Lahore,2025-10-06 00:00:00+00:00,34.000499677658084
Rawalpindi,2025-10-06 00:00:00+00:00,13.67070833047231
Multan,2025-10-06 00:00:00+00:00,46.63041655222575
Faisalabad,2025-10-06 00:00:00+00:00,4.783416671057542
