city,location,datetime,pm25,unit
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T07:00:00Z,243.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T07:00:00Z,226.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T07:00:00Z,109.3,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T08:00:00Z,257.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T08:00:00Z,108.1,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T08:00:00Z,230.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T08:00:00Z,324.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T09:00:00Z,105.6,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T09:00:00Z,272.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T09:00:00Z,237.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T10:00:00Z,221.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T10:00:00Z,255.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T10:00:00Z,110.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T10:00:00Z,297.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T11:00:00Z,121.1,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T11:00:00Z,270.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T11:00:00Z,267.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T12:00:00Z,300.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T12:00:00Z,331.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T12:00:00Z,161.4,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T13:00:00Z,389.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T13:00:00Z,345.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T13:00:00Z,184.4,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T14:00:00Z,366.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T14:00:00Z,210.4,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T14:00:00Z,369.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T14:00:00Z,351.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T15:00:00Z,462.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T15:00:00Z,397.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T15:00:00Z,382.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T16:00:00Z,435.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T16:00:00Z,468.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T17:00:00Z,243.4,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T17:00:00Z,461.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T17:00:00Z,452.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T18:00:00Z,187.7,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T18:00:00Z,370.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T19:00:00Z,143.4,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T19:00:00Z,318.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T19:00:00Z,315.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T19:00:00Z,298.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T20:00:00Z,118.6,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T20:00:00Z,259.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T20:00:00Z,267.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T20:00:00Z,252.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T21:00:00Z,250.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T21:00:00Z,244.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T21:00:00Z,288.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T21:00:00Z,113.7,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T22:00:00Z,229.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-19T22:00:00Z,261.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-19T22:00:00Z,105.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-19T23:00:00Z,121.2,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-19T23:00:00Z,229.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T00:00:00Z,97.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T00:00:00Z,275.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T00:00:00Z,126.8,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T00:00:00Z,99.3,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T01:00:00Z,92.8,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T01:00:00Z,80.2,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T01:00:00Z,252.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T01:00:00Z,190.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T02:00:00Z,331.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T02:00:00Z,206.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T02:00:00Z,92.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T02:00:00Z,240.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T03:00:00Z,345.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T03:00:00Z,160.2,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T03:00:00Z,251.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T04:00:00Z,342.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T04:00:00Z,204.4,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T05:00:00Z,154.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T05:00:00Z,222.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T05:00:00Z,283.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T06:00:00Z,124.2,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T06:00:00Z,235.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T06:00:00Z,216.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T07:00:00Z,216.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T07:00:00Z,114.9,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T07:00:00Z,259.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T08:00:00Z,216.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T08:00:00Z,317.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T09:00:00Z,199.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T09:00:00Z,75.2,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T09:00:00Z,271.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T10:00:00Z,254.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T10:00:00Z,166.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T10:00:00Z,71.5,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T11:00:00Z,88.9,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T11:00:00Z,235.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T11:00:00Z,203.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T12:00:00Z,122.4,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T12:00:00Z,269.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T12:00:00Z,261.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T13:00:00Z,142.2,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T13:00:00Z,301.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T13:00:00Z,376.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T14:00:00Z,155.8,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T14:00:00Z,343.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T14:00:00Z,472.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T15:00:00Z,197.9,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T16:00:00Z,355.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T17:00:00Z,226.6,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T17:00:00Z,350.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T18:00:00Z,347.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T18:00:00Z,425.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T18:00:00Z,321.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T18:00:00Z,200.6,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T19:00:00Z,391.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T19:00:00Z,182.3,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T19:00:00Z,341.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T20:00:00Z,349.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T20:00:00Z,386.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T20:00:00Z,185.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T21:00:00Z,376.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T21:00:00Z,220.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T21:00:00Z,170.1,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T21:00:00Z,283.0,µg/m³
Peshawar,GT Road Peshawar,2025-11-20T22:00:00Z,103.1,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T22:00:00Z,132.4,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-20T22:00:00Z,239.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T22:00:00Z,107.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-20T23:00:00Z,100.6,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-20T23:00:00Z,256.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T00:00:00Z,170.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T00:00:00Z,242.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T01:00:00Z,202.0,µg/m³
Peshawar,Northwest Hospital Phase V Hayatabad Peshawar,2025-11-21T01:00:00Z,185.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T01:00:00Z,201.0,µg/m³
Peshawar,WWF-Pakistan Peshawar Regional Office,2025-11-21T02:00:00Z,190.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T02:00:00Z,244.0,µg/m³
Peshawar,Dalazak Road Peshawar,2025-11-21T03:00:00Z,269.0,µg/m³
