datetime,city,pm25_value,pm25_unit,pm25_locations
2025-10-07 11:00:00+00:00,Rawalpindi,11.544208327929178,µg/m³,1
2025-10-07 12:00:00+00:00,Rawalpindi,11.093805562125313,µg/m³,1
2025-10-07 13:00:00+00:00,Rawalpindi,21.08904147148132,µg/m³,1
2025-10-07 14:00:00+00:00,Rawalpindi,48.36320832570394,µg/m³,1
2025-10-07 15:00:00+00:00,Rawalpindi,41.68449974060058,µg/m³,1
2025-10-07 16:00:00+00:00,Rawalpindi,43.62916666666667,µg/m³,1
2025-10-07 17:00:00+00:00,Rawalpindi,41.10354175567627,µg/m³,1
2025-10-07 18:00:00+00:00,Rawalpindi,39.516166559855144,µg/m³,1
2025-10-07 19:00:00+00:00,Rawalpindi,32.872805613941615,µg/m³,1
2025-10-07 20:00:00+00:00,Rawalpindi,27.483124923706058,µg/m³,1
2025-10-07 21:00:00+00:00,Rawalpindi,26.37629164854685,µg/m³,1
2025-10-07 22:00:00+00:00,Rawalpindi,20.70288889143202,µg/m³,1
2025-10-07 23:00:00+00:00,Rawalpindi,20.307972229851615,µg/m³,1
2025-10-08 00:00:00+00:00,Rawalpindi,23.761958336830137,µg/m³,1
2025-10-08 01:00:00+00:00,Rawalpindi,36.69658335049947,µg/m³,1
2025-10-08 02:00:00+00:00,Rawalpindi,51.02125015258789,µg/m³,1
2025-10-08 03:00:00+00:00,Rawalpindi,52.349610816107855,µg/m³,1
2025-10-08 04:00:00+00:00,Rawalpindi,51.55512472788492,µg/m³,1
2025-10-08 05:00:00+00:00,Rawalpindi,40.77012477450901,µg/m³,1
2025-10-08 06:00:00+00:00,Rawalpindi,25.667111078898117,µg/m³,1
2025-10-08 07:00:00+00:00,Rawalpindi,20.4524583419164,µg/m³,1
2025-10-08 08:00:00+00:00,Rawalpindi,18.896541666984557,µg/m³,1
2025-10-08 09:00:00+00:00,Rawalpindi,18.880694442325165,µg/m³,1
2025-10-08 10:00:00+00:00,Rawalpindi,21.53512500921885,µg/m³,1
2025-10-08 11:00:00+00:00,Rawalpindi,25.496499999364218,µg/m³,1
2025-10-08 12:00:00+00:00,Rawalpindi,35.42891686757405,µg/m³,1
2025-10-08 13:00:00+00:00,Rawalpindi,49.73995812733968,µg/m³,1
2025-10-08 14:00:00+00:00,Rawalpindi,74.44184674157036,µg/m³,1
2025-10-08 15:00:00+00:00,Rawalpindi,48.51562480926514,µg/m³,1
2025-10-08 16:00:00+00:00,Rawalpindi,46.28852772182889,µg/m³,1
2025-10-08 17:00:00+00:00,Rawalpindi,44.89497218661838,µg/m³,1
2025-10-08 18:00:00+00:00,Rawalpindi,41.31784720950656,µg/m³,1
2025-10-08 19:00:00+00:00,Rawalpindi,39.58208325703939,µg/m³,1
2025-10-08 20:00:00+00:00,Rawalpindi,36.30920823415121,µg/m³,1
2025-10-08 21:00:00+00:00,Rawalpindi,36.60499992370605,µg/m³,1
2025-10-08 22:00:00+00:00,Rawalpindi,40.83850021362305,µg/m³,1
2025-10-08 23:00:00+00:00,Rawalpindi,36.86975021362305,µg/m³,1
2025-10-09 00:00:00+00:00,Rawalpindi,35.91195863087972,µg/m³,1
2025-10-09 01:00:00+00:00,Rawalpindi,31.216458415985112,µg/m³,1
2025-10-09 02:00:00+00:00,Rawalpindi,38.443458239237465,µg/m³,1
2025-10-09 03:00:00+00:00,Rawalpindi,36.84162502288819,µg/m³,1
2025-10-09 04:00:00+00:00,Rawalpindi,39.476902622646755,µg/m³,1
2025-10-09 05:00:00+00:00,Rawalpindi,30.157041488753425,µg/m³,1
2025-10-09 06:00:00+00:00,Rawalpindi,27.830916674931842,µg/m³,1
2025-10-09 07:00:00+00:00,Rawalpindi,28.754847232500712,µg/m³,1
2025-10-09 08:00:00+00:00,Rawalpindi,26.28518056604597,µg/m³,1
2025-10-09 09:00:00+00:00,Rawalpindi,25.328347219361202,µg/m³,1
2025-10-09 10:00:00+00:00,Rawalpindi,29.014236140251157,µg/m³,1
2025-10-09 11:00:00+00:00,Rawalpindi,30.253694309128658,µg/m³,1
2025-10-09 12:00:00+00:00,Rawalpindi,34.66361113654243,µg/m³,1
2025-10-09 13:00:00+00:00,Rawalpindi,51.17420800526937,µg/m³,1
2025-10-09 14:00:00+00:00,Rawalpindi,50.144249852498376,µg/m³,1
2025-10-09 15:00:00+00:00,Rawalpindi,57.77738910251193,µg/m³,1
2025-10-09 16:00:00+00:00,Rawalpindi,57.72820809682211,µg/m³,1
2025-10-09 17:00:00+00:00,Rawalpindi,62.787930700514046,µg/m³,1
2025-10-09 18:00:00+00:00,Rawalpindi,57.33555560641819,µg/m³,1
2025-10-09 19:00:00+00:00,Rawalpindi,58.07466646830241,µg/m³,1
2025-10-09 20:00:00+00:00,Rawalpindi,48.25936092800564,µg/m³,1
2025-10-09 21:00:00+00:00,Rawalpindi,38.537333424886064,µg/m³,1
2025-10-09 22:00:00+00:00,Rawalpindi,35.106458600362146,µg/m³,1
2025-10-09 23:00:00+00:00,Rawalpindi,33.69025015830994,µg/m³,1
2025-10-10 00:00:00+00:00,Rawalpindi,32.475985858175484,µg/m³,1
2025-10-10 01:00:00+00:00,Rawalpindi,34.38337491353353,µg/m³,1
2025-10-10 02:00:00+00:00,Rawalpindi,44.32245820363362,µg/m³,1
2025-10-10 03:00:00+00:00,Rawalpindi,45.94555532667372,µg/m³,1
2025-10-10 04:00:00+00:00,Rawalpindi,37.39502803749508,µg/m³,1
2025-10-10 05:00:00+00:00,Rawalpindi,35.36484704547458,µg/m³,1
2025-10-10 06:00:00+00:00,Rawalpindi,41.39131912655301,µg/m³,1
2025-10-10 07:00:00+00:00,Rawalpindi,55.10925000508627,µg/m³,1
2025-10-10 08:00:00+00:00,Rawalpindi,37.72274971008301,µg/m³,1
2025-10-10 09:00:00+00:00,Rawalpindi,31.927791611353555,µg/m³,1
2025-10-10 10:00:00+00:00,Rawalpindi,32.800874874326915,µg/m³,1
2025-10-10 11:00:00+00:00,Rawalpindi,31.552861009703737,µg/m³,1
2025-10-10 12:00:00+00:00,Rawalpindi,34.44641665617625,µg/m³,1
2025-10-10 13:00:00+00:00,Rawalpindi,48.107041740417486,µg/m³,1
2025-10-10 14:00:00+00:00,Rawalpindi,70.87188907199435,µg/m³,1
2025-10-10 15:00:00+00:00,Rawalpindi,63.63979193369547,µg/m³,1
2025-10-10 16:00:00+00:00,Rawalpindi,56.90497241550022,µg/m³,1
2025-10-10 17:00:00+00:00,Rawalpindi,56.94101399315728,µg/m³,1
2025-10-10 18:00:00+00:00,Rawalpindi,52.146041552225746,µg/m³,1
2025-10-10 19:00:00+00:00,Rawalpindi,51.48245843251547,µg/m³,1
2025-10-10 20:00:00+00:00,Rawalpindi,51.95954202016194,µg/m³,1
2025-10-10 21:00:00+00:00,Rawalpindi,45.15508359273275,µg/m³,1
2025-10-10 22:00:00+00:00,Rawalpindi,39.27050018310547,µg/m³,1
2025-10-10 23:00:00+00:00,Rawalpindi,36.53470834096273,µg/m³,1
2025-10-11 00:00:00+00:00,Rawalpindi,36.473916880289714,µg/m³,1
2025-10-11 01:00:00+00:00,Rawalpindi,39.733291689554854,µg/m³,1
2025-10-11 02:00:00+00:00,Rawalpindi,54.47423589494494,µg/m³,1
2025-10-11 03:00:00+00:00,Rawalpindi,42.834555647108296,µg/m³,1
2025-10-11 04:00:00+00:00,Rawalpindi,43.285541470845544,µg/m³,1
2025-10-11 05:00:00+00:00,Rawalpindi,63.783749771118174,µg/m³,1
2025-10-11 06:00:00+00:00,Rawalpindi,39.6654166618983,µg/m³,1
2025-10-11 07:00:00+00:00,Rawalpindi,29.967500003178916,µg/m³,1
2025-10-11 08:00:00+00:00,Rawalpindi,36.45833375453949,µg/m³,1
2025-10-11 09:00:00+00:00,Rawalpindi,36.42761107550728,µg/m³,1
2025-10-11 10:00:00+00:00,Rawalpindi,33.60158344904582,µg/m³,1
2025-10-11 12:00:00+00:00,Rawalpindi,46.010958162943524,µg/m³,1
2025-10-11 13:00:00+00:00,Rawalpindi,65.11399981180827,µg/m³,1
2025-10-11 14:00:00+00:00,Rawalpindi,69.44174982706706,µg/m³,1
2025-10-11 15:00:00+00:00,Rawalpindi,75.91729132334392,µg/m³,1
2025-10-11 16:00:00+00:00,Rawalpindi,84.12991663614909,µg/m³,1
2025-10-11 17:00:00+00:00,Rawalpindi,69.59687519073486,µg/m³,1
2025-10-11 18:00:00+00:00,Rawalpindi,62.06795864105225,µg/m³,1
2025-10-11 19:00:00+00:00,Rawalpindi,79.9701111263699,µg/m³,1
2025-10-11 20:00:00+00:00,Rawalpindi,59.67970841725668,µg/m³,1
2025-10-11 21:00:00+00:00,Rawalpindi,38.277374839782716,µg/m³,1
2025-10-11 22:00:00+00:00,Rawalpindi,41.34411129421658,µg/m³,1
2025-10-11 23:00:00+00:00,Rawalpindi,37.13520832061767,µg/m³,1
2025-10-12 00:00:00+00:00,Rawalpindi,40.06766649881999,µg/m³,1
2025-10-12 01:00:00+00:00,Rawalpindi,39.06854139963785,µg/m³,1
2025-10-12 02:00:00+00:00,Rawalpindi,37.261486286587186,µg/m³,1
2025-10-12 03:00:00+00:00,Rawalpindi,39.1417495727539,µg/m³,1
2025-10-12 04:00:00+00:00,Rawalpindi,41.21420853932699,µg/m³,1
2025-10-12 05:00:00+00:00,Rawalpindi,42.82129141489665,µg/m³,1
2025-10-12 06:00:00+00:00,Rawalpindi,42.14112491607666,µg/m³,1
2025-10-12 07:00:00+00:00,Rawalpindi,45.061722395155165,µg/m³,1
2025-10-12 08:00:00+00:00,Rawalpindi,43.98125000000001,µg/m³,1
2025-10-12 09:00:00+00:00,Rawalpindi,45.66279176076252,µg/m³,1
2025-10-12 10:00:00+00:00,Rawalpindi,39.10245800018311,µg/m³,1
2025-10-12 11:00:00+00:00,Rawalpindi,35.949680731031634,µg/m³,1
2025-10-12 12:00:00+00:00,Rawalpindi,58.86491673787435,µg/m³,1
2025-10-12 13:00:00+00:00,Rawalpindi,59.952763642205134,µg/m³,1
2025-10-12 14:00:00+00:00,Rawalpindi,65.58659746381971,µg/m³,1
2025-10-12 15:00:00+00:00,Rawalpindi,68.00088890923394,µg/m³,1
2025-10-12 16:00:00+00:00,Rawalpindi,61.74852782355415,µg/m³,1
2025-10-12 17:00:00+00:00,Rawalpindi,50.20876377953423,µg/m³,1
2025-10-12 18:00:00+00:00,Rawalpindi,45.85266672770183,µg/m³,1
2025-10-12 19:00:00+00:00,Rawalpindi,42.480291811625165,µg/m³,1
2025-10-12 20:00:00+00:00,Rawalpindi,41.55983327229817,µg/m³,1
2025-10-12 21:00:00+00:00,Rawalpindi,40.81179167429606,µg/m³,1
2025-10-12 22:00:00+00:00,Rawalpindi,37.52040288713243,µg/m³,1
2025-10-12 23:00:00+00:00,Rawalpindi,39.10449981689453,µg/m³,1
2025-10-13 00:00:00+00:00,Rawalpindi,40.67369465298123,µg/m³,1
2025-10-13 01:00:00+00:00,Rawalpindi,39.00645821889241,µg/m³,1
2025-10-13 02:00:00+00:00,Rawalpindi,43.21311166551377,µg/m³,1
2025-10-13 03:00:00+00:00,Rawalpindi,48.92081983354356,µg/m³,1
2025-10-13 04:00:00+00:00,Rawalpindi,49.05595823923746,µg/m³,1
2025-10-13 05:00:00+00:00,Rawalpindi,54.09681953854031,µg/m³,1
2025-10-13 06:00:00+00:00,Rawalpindi,51.17750002543132,µg/m³,1
2025-10-13 07:00:00+00:00,Rawalpindi,50.00212523142496,µg/m³,1
2025-10-13 08:00:00+00:00,Rawalpindi,53.93333346048991,µg/m³,1
2025-10-13 09:00:00+00:00,Rawalpindi,47.27995827992758,µg/m³,1
2025-10-13 10:00:00+00:00,Rawalpindi,41.783652729458275,µg/m³,1
2025-10-13 11:00:00+00:00,Rawalpindi,40.87375017801921,µg/m³,1
2025-10-13 12:00:00+00:00,Rawalpindi,48.49619437323676,µg/m³,1
2025-10-13 13:00:00+00:00,Rawalpindi,67.22734707726373,µg/m³,1
