datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-02 16:00:00+00:00,118.26465377720277,100.52495571062235,136.00435184378318,183,Unhealthy
2026-01-02 17:00:00+00:00,123.58378053089388,105.0462134512598,142.12134761052795,186,Unhealthy
2026-01-02 18:00:00+00:00,131.2381342924778,111.55241414860615,150.92385443634947,190,Unhealthy
2026-01-02 19:00:00+00:00,130.33374173241788,110.7836804725552,149.88380299228055,190,Unhealthy
2026-01-02 20:00:00+00:00,128.1699136692945,108.94442661890031,147.39540071968867,189,Unhealthy
2026-01-02 21:00:00+00:00,125.55074406402983,106.71813245442536,144.3833556736343,187,Unhealthy
2026-01-02 22:00:00+00:00,121.77836153611692,103.51160730569939,140.04511576653445,185,Unhealthy
2026-01-02 23:00:00+00:00,121.54920971337528,103.31682825636898,139.78159117038157,185,Unhealthy
2026-01-03 00:00:00+00:00,118.22590787365164,100.49202169260388,135.9597940546994,183,Unhealthy
2026-01-03 01:00:00+00:00,119.69834688903734,101.74359485568174,137.65309892239293,184,Unhealthy
2026-01-03 02:00:00+00:00,122.92602620915446,104.48712227778128,141.36493014052763,186,Unhealthy
2026-01-03 03:00:00+00:00,125.205660389433,106.42481133101805,143.98650944784796,187,Unhealthy
2026-01-03 04:00:00+00:00,119.62067966018945,101.67757771116104,137.56378160921787,184,Unhealthy
2026-01-03 05:00:00+00:00,113.48630593063355,96.46336004103851,130.50925182022857,181,Unhealthy
2026-01-03 06:00:00+00:00,108.2375770785644,92.00194051677974,124.47321364034906,178,Unhealthy
2026-01-03 07:00:00+00:00,104.91550911394452,89.17818274685284,120.6528354810362,177,Unhealthy
2026-01-03 08:00:00+00:00,102.6154257532327,87.2231118902478,118.0077396162176,175,Unhealthy
2026-01-03 09:00:00+00:00,101.35457935626503,86.15139245282528,116.55776625970479,175,Unhealthy
2026-01-03 10:00:00+00:00,100.67218252406875,85.57135514545843,115.77300990267906,174,Unhealthy
2026-01-03 11:00:00+00:00,101.27452427040566,86.08334562984481,116.46570291096651,175,Unhealthy
2026-01-03 12:00:00+00:00,105.46320701628672,89.6437259638437,121.28268806872973,177,Unhealthy
2026-01-03 13:00:00+00:00,112.58381910894649,95.69624624260452,129.47139197528847,180,Unhealthy
2026-01-03 14:00:00+00:00,118.16979164680602,100.44432289978512,135.89526039382693,183,Unhealthy
2026-01-03 15:00:00+00:00,118.50857290582458,100.73228696995089,136.28485884169828,184,Unhealthy
2026-01-03 16:00:00+00:00,118.26519892977483,100.5254190903086,136.00497876924106,183,Unhealthy
2026-01-03 17:00:00+00:00,123.58432568346593,105.04667683094604,142.12197453598583,186,Unhealthy
2026-01-03 18:00:00+00:00,131.23867944504985,111.55287752829238,150.92448136180732,190,Unhealthy
2026-01-03 19:00:00+00:00,130.33428688498995,110.78414385224146,149.88442991773843,190,Unhealthy
2026-01-03 20:00:00+00:00,128.17045882186653,108.94488999858655,147.39602764514652,189,Unhealthy
2026-01-03 21:00:00+00:00,125.55128921660189,106.7185958341116,144.38398259909218,187,Unhealthy
2026-01-03 22:00:00+00:00,121.77890668868898,103.51207068538562,140.04574269199233,185,Unhealthy
2026-01-03 23:00:00+00:00,121.54975486594735,103.31729163605524,139.78221809583945,185,Unhealthy
2026-01-04 00:00:00+00:00,118.22645302622371,100.49248507229015,135.96042098015727,183,Unhealthy
2026-01-04 01:00:00+00:00,119.69889204160941,101.744058235368,137.6537258478508,184,Unhealthy
2026-01-04 02:00:00+00:00,122.92657136172652,104.48758565746755,141.36555706598548,186,Unhealthy
2026-01-04 03:00:00+00:00,125.20620554200507,106.42527471070431,143.98713637330582,187,Unhealthy
2026-01-04 04:00:00+00:00,119.62122481276151,101.67804109084729,137.56440853467575,184,Unhealthy
2026-01-04 05:00:00+00:00,113.48685108320561,96.46382342072476,130.50987874568645,181,Unhealthy
2026-01-04 06:00:00+00:00,108.23812223113646,92.00240389646599,124.47384056580692,178,Unhealthy
2026-01-04 07:00:00+00:00,104.91605426651658,89.17864612653909,120.65346240649407,177,Unhealthy
2026-01-04 08:00:00+00:00,102.61597090580476,87.22357526993405,118.00836654167547,175,Unhealthy
2026-01-04 09:00:00+00:00,101.3551245088371,86.15185583251153,116.55839318516266,175,Unhealthy
2026-01-04 10:00:00+00:00,100.6727276766408,85.57181852514468,115.77363682813693,174,Unhealthy
2026-01-04 11:00:00+00:00,101.27506942297772,86.08380900953107,116.46632983642438,175,Unhealthy
2026-01-04 12:00:00+00:00,105.46375216885878,89.64418934352996,121.28331499418759,177,Unhealthy
2026-01-04 13:00:00+00:00,112.58436426151854,95.69670962229077,129.47201890074632,180,Unhealthy
2026-01-04 14:00:00+00:00,118.17033679937808,100.44478627947137,135.89588731928478,183,Unhealthy
2026-01-04 15:00:00+00:00,118.50911805839664,100.73275034963714,136.28548576715613,184,Unhealthy
2026-01-04 16:00:00+00:00,118.26574408234688,100.52588246999485,136.00560569469891,183,Unhealthy
2026-01-04 17:00:00+00:00,123.584870836038,105.04714021063229,142.12260146144368,186,Unhealthy
2026-01-04 18:00:00+00:00,131.23922459762193,111.55334090797864,150.9251082872652,190,Unhealthy
2026-01-04 19:00:00+00:00,130.334832037562,110.7846072319277,149.88505684319628,190,Unhealthy
2026-01-04 20:00:00+00:00,128.1710039744386,108.94535337827281,147.3966545706044,189,Unhealthy
2026-01-04 21:00:00+00:00,125.55183436917396,106.71905921379786,144.38460952455006,187,Unhealthy
2026-01-04 22:00:00+00:00,121.77945184126105,103.51253406507189,140.0463696174502,185,Unhealthy
