datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-02 15:00:00+00:00,129.80163049450812,110.3313859203319,149.27187506868432,189,Unhealthy
2026-01-02 16:00:00+00:00,138.2870059754661,117.54395507914617,159.030056871786,194,Unhealthy
2026-01-02 17:00:00+00:00,128.93506926130212,109.5948088721068,148.27532965049744,189,Unhealthy
2026-01-02 18:00:00+00:00,122.33435531136578,103.98420201466092,140.68450860807064,186,Unhealthy
2026-01-02 19:00:00+00:00,118.1706746947628,100.44507349054838,135.89627589897722,183,Unhealthy
2026-01-02 20:00:00+00:00,111.77608296704868,95.00967052199138,128.54249541210598,180,Unhealthy
2026-01-02 21:00:00+00:00,108.13855790600125,91.91777422010107,124.35934159190144,178,Unhealthy
2026-01-02 22:00:00+00:00,101.24619269343866,86.05926378942286,116.43312159745446,175,Unhealthy
2026-01-02 23:00:00+00:00,103.16756492676352,87.692430187749,118.64269966577804,176,Unhealthy
2026-01-03 00:00:00+00:00,101.24123802588923,86.05505232200585,116.42742372977261,175,Unhealthy
2026-01-03 01:00:00+00:00,99.01172660120542,84.15996761102461,113.86348559138624,173,Unhealthy
2026-01-03 02:00:00+00:00,102.53033260076404,87.15078271064944,117.90988249087864,175,Unhealthy
2026-01-03 03:00:00+00:00,111.30195375183781,94.60666068906214,127.99724681461349,180,Unhealthy
2026-01-03 04:00:00+00:00,115.41367136755805,98.10162066242435,132.72572207269175,182,Unhealthy
2026-01-03 05:00:00+00:00,110.72151297317727,94.11328602720067,127.32973991915387,180,Unhealthy
2026-01-03 06:00:00+00:00,107.56726568990761,91.43217583642146,123.70235554339376,178,Unhealthy
2026-01-03 07:00:00+00:00,103.87142951774906,88.2907150900867,119.45214394541142,176,Unhealthy
2026-01-03 08:00:00+00:00,99.41162667892384,84.49988267708527,114.32337068076241,174,Unhealthy
2026-01-03 09:00:00+00:00,96.31031272898751,81.86376581963938,110.75685963833564,172,Unhealthy
2026-01-03 10:00:00+00:00,94.89475433460674,80.66054118441573,109.12896748479776,171,Unhealthy
2026-01-03 11:00:00+00:00,99.68064038467043,84.72854432696987,114.63273644237098,174,Unhealthy
2026-01-03 12:00:00+00:00,112.77977087917854,95.86280524730176,129.69673651105532,181,Unhealthy
2026-01-03 13:00:00+00:00,124.9655680403533,106.2207328343003,143.7104032464063,187,Unhealthy
2026-01-03 14:00:00+00:00,130.42585409041698,110.86197597685444,149.98973220397951,190,Unhealthy
2026-01-03 15:00:00+00:00,129.79862902936955,110.32883467496411,149.26842338377497,189,Unhealthy
2026-01-03 16:00:00+00:00,138.28400451032752,117.54140383377839,159.02660518687665,194,Unhealthy
2026-01-03 17:00:00+00:00,128.93206779616355,109.59225762673901,148.2718779655881,189,Unhealthy
2026-01-03 18:00:00+00:00,122.33135384622722,103.98165076929314,140.6810569231613,186,Unhealthy
2026-01-03 19:00:00+00:00,118.16767322962423,100.4425222451806,135.89282421406787,183,Unhealthy
2026-01-03 20:00:00+00:00,111.77308150191011,95.0071192766236,128.53904372719663,180,Unhealthy
2026-01-03 21:00:00+00:00,108.13555644086267,91.91522297473327,124.35588990699208,178,Unhealthy
2026-01-03 22:00:00+00:00,101.24319122830009,86.05671254405507,116.42966991254511,175,Unhealthy
2026-01-03 23:00:00+00:00,103.16456346162495,87.68987894238121,118.63924798086869,176,Unhealthy
2026-01-04 00:00:00+00:00,101.23823656075066,86.05250107663807,116.42397204486326,175,Unhealthy
2026-01-04 01:00:00+00:00,99.00872513606686,84.15741636565683,113.86003390647689,173,Unhealthy
2026-01-04 02:00:00+00:00,102.52733113562547,87.14823146528165,117.9064308059693,175,Unhealthy
2026-01-04 03:00:00+00:00,111.29895228669925,94.60410944369437,127.99379512970413,180,Unhealthy
2026-01-04 04:00:00+00:00,115.41066990241949,98.09906941705657,132.7222703877824,182,Unhealthy
2026-01-04 05:00:00+00:00,110.7185115080387,94.11073478183289,127.32628823424452,180,Unhealthy
2026-01-04 06:00:00+00:00,107.56426422476905,91.4296245910537,123.6989038584844,178,Unhealthy
2026-01-04 07:00:00+00:00,103.8684280526105,88.28816384471892,119.44869226050207,176,Unhealthy
2026-01-04 08:00:00+00:00,99.40862521378527,84.49733143171748,114.31991899585306,174,Unhealthy
2026-01-04 09:00:00+00:00,96.30731126384894,81.8612145742716,110.75340795342629,172,Unhealthy
2026-01-04 10:00:00+00:00,94.89175286946816,80.65798993904794,109.12551579988839,171,Unhealthy
2026-01-04 11:00:00+00:00,99.67763891953186,84.72599308160208,114.62928475746163,174,Unhealthy
2026-01-04 12:00:00+00:00,112.77676941403998,95.86025400193398,129.69328482614597,181,Unhealthy
2026-01-04 13:00:00+00:00,124.96256657521474,106.21818158893252,143.70695156149694,187,Unhealthy
2026-01-04 14:00:00+00:00,130.4228526252784,110.85942473148665,149.98628051907016,190,Unhealthy
2026-01-04 15:00:00+00:00,129.79562756423098,110.32628342959634,149.26497169886562,189,Unhealthy
2026-01-04 16:00:00+00:00,138.28100304518895,117.5388525884106,159.0231535019673,194,Unhealthy
2026-01-04 17:00:00+00:00,128.92906633102498,109.58970638137123,148.26842628067874,189,Unhealthy
2026-01-04 18:00:00+00:00,122.32835238108865,103.97909952392536,140.67760523825194,186,Unhealthy
2026-01-04 19:00:00+00:00,118.16467176448566,100.43997099981281,135.88937252915852,183,Unhealthy
2026-01-04 20:00:00+00:00,111.77008003677155,95.00456803125581,128.53559204228728,180,Unhealthy
2026-01-04 21:00:00+00:00,108.1325549757241,91.91267172936548,124.35243822208272,178,Unhealthy
