datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-02 16:00:00+00:00,110.17434562590151,93.64819378201628,126.70049746978674,179,Unhealthy
2026-01-02 17:00:00+00:00,108.09752783374731,91.8828986586852,124.31215700880941,178,Unhealthy
2026-01-02 18:00:00+00:00,106.58248386527268,90.59511128548178,122.56985644506358,177,Unhealthy
2026-01-02 19:00:00+00:00,106.46448733978136,90.49481423881416,122.43416044074856,177,Unhealthy
2026-01-02 20:00:00+00:00,104.89707569955851,89.16251434462474,120.63163705449229,177,Unhealthy
2026-01-02 21:00:00+00:00,101.89780238603828,86.61313202813254,117.18247274394402,175,Unhealthy
2026-01-02 22:00:00+00:00,100.43718661826635,85.3716086255264,115.5027646110063,174,Unhealthy
2026-01-02 23:00:00+00:00,98.89971910496834,84.06476123922309,113.7346769707136,173,Unhealthy
2026-01-03 00:00:00+00:00,98.6060536679678,83.81514561777263,113.39696171816297,173,Unhealthy
2026-01-03 01:00:00+00:00,98.99908472695586,84.14922201791248,113.84894743599924,173,Unhealthy
2026-01-03 02:00:00+00:00,102.44065488910866,87.07455665574236,117.80675312247496,175,Unhealthy
2026-01-03 03:00:00+00:00,103.74931103061608,88.18691437602368,119.31170768520849,176,Unhealthy
2026-01-03 04:00:00+00:00,103.91871389015867,88.33090680663487,119.50652097368247,176,Unhealthy
2026-01-03 05:00:00+00:00,105.25937179027393,89.47046602173285,121.04827755881502,177,Unhealthy
2026-01-03 06:00:00+00:00,107.68438522753394,91.53172744340385,123.83704301166402,178,Unhealthy
2026-01-03 07:00:00+00:00,105.36777791538279,89.56261122807537,121.17294460269021,177,Unhealthy
2026-01-03 08:00:00+00:00,100.41638837222929,85.3539301163949,115.47884662806368,174,Unhealthy
2026-01-03 09:00:00+00:00,96.95989934120506,82.4159144400243,111.50388424238582,172,Unhealthy
2026-01-03 10:00:00+00:00,95.35730093506179,81.05370579480253,109.66089607532105,172,Unhealthy
2026-01-03 11:00:00+00:00,97.10792485697885,82.54173612843204,111.67411358552567,172,Unhealthy
2026-01-03 12:00:00+00:00,102.09802176113938,86.78331849696848,117.41272502531028,175,Unhealthy
2026-01-03 13:00:00+00:00,109.1323314187431,92.76248170593163,125.50218113155458,179,Unhealthy
2026-01-03 14:00:00+00:00,111.27779861723211,94.58612882464729,127.96946840981693,180,Unhealthy
2026-01-03 15:00:00+00:00,111.76792000540628,95.00273200459534,128.53310800621722,180,Unhealthy
2026-01-03 16:00:00+00:00,110.17608580205541,93.6496729317471,126.70249867236372,179,Unhealthy
2026-01-03 17:00:00+00:00,108.09926800990122,91.88437780841605,124.3141582113864,178,Unhealthy
2026-01-03 18:00:00+00:00,106.5842240414266,90.5965904352126,122.57185764764058,177,Unhealthy
2026-01-03 19:00:00+00:00,106.46622751593527,90.49629338854498,122.43616164332556,177,Unhealthy
2026-01-03 20:00:00+00:00,104.89881587571243,89.16399349435557,120.6336382570693,177,Unhealthy
2026-01-03 21:00:00+00:00,101.89954256219218,86.61461117786335,117.18447394652101,175,Unhealthy
2026-01-03 22:00:00+00:00,100.43892679442027,85.37308777525723,115.5047658135833,174,Unhealthy
2026-01-03 23:00:00+00:00,98.90145928112226,84.06624038895391,113.7366781732906,173,Unhealthy
2026-01-04 00:00:00+00:00,98.6077938441217,83.81662476750344,113.39896292073996,173,Unhealthy
2026-01-04 01:00:00+00:00,99.00082490310977,84.1507011676433,113.85094863857624,173,Unhealthy
2026-01-04 02:00:00+00:00,102.44239506526257,87.07603580547318,117.80875432505196,175,Unhealthy
2026-01-04 03:00:00+00:00,103.75105120677,88.1883935257545,119.3137088877855,176,Unhealthy
2026-01-04 04:00:00+00:00,103.92045406631259,88.3323859563657,119.50852217625948,176,Unhealthy
2026-01-04 05:00:00+00:00,105.26111196642783,89.47194517146366,121.05027876139201,177,Unhealthy
2026-01-04 06:00:00+00:00,107.68612540368785,91.53320659313468,123.83904421424103,178,Unhealthy
2026-01-04 07:00:00+00:00,105.3695180915367,89.5640903778062,121.17494580526721,177,Unhealthy
2026-01-04 08:00:00+00:00,100.41812854838321,85.35540926612573,115.48084783064068,174,Unhealthy
2026-01-04 09:00:00+00:00,96.96163951735898,82.41739358975514,111.50588544496281,172,Unhealthy
2026-01-04 10:00:00+00:00,95.35904111121569,81.05518494453334,109.66289727789804,172,Unhealthy
2026-01-04 11:00:00+00:00,97.10966503313277,82.54321527816286,111.67611478810268,172,Unhealthy
2026-01-04 12:00:00+00:00,102.0997619372933,86.7847976466993,117.41472622788729,175,Unhealthy
2026-01-04 13:00:00+00:00,109.13407159489701,92.76396085566246,125.50418233413156,179,Unhealthy
2026-01-04 14:00:00+00:00,111.27953879338602,94.58760797437812,127.97146961239393,180,Unhealthy
2026-01-04 15:00:00+00:00,111.7696601815602,95.00421115432617,128.53510920879424,180,Unhealthy
2026-01-04 16:00:00+00:00,110.17782597820933,93.65115208147793,126.70449987494072,179,Unhealthy
2026-01-04 17:00:00+00:00,108.10100818605514,91.88585695814687,124.3161594139634,178,Unhealthy
2026-01-04 18:00:00+00:00,106.5859642175805,90.59806958494342,122.57385885021758,177,Unhealthy
2026-01-04 19:00:00+00:00,106.46796769208919,90.49777253827581,122.43816284590257,177,Unhealthy
2026-01-04 20:00:00+00:00,104.90055605186635,89.16547264408639,120.6356394596463,177,Unhealthy
2026-01-04 21:00:00+00:00,101.9012827383461,86.61609032759418,117.18647514909802,175,Unhealthy
2026-01-04 22:00:00+00:00,100.44066697057418,85.37456692498806,115.50676701616031,174,Unhealthy
