datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-04 16:00:00+00:00,228.4502624612615,194.18272309207228,262.71780183045075,278,Very Unhealthy
2026-01-04 17:00:00+00:00,229.93614546136055,195.44572364215648,264.42656728056465,280,Very Unhealthy
2026-01-04 18:00:00+00:00,232.49659199805268,197.62210319834477,267.37108079776056,282,Very Unhealthy
2026-01-04 19:00:00+00:00,235.32980897635875,200.03033762990492,270.6292803228126,285,Very Unhealthy
2026-01-04 20:00:00+00:00,235.1527928209619,199.87987389781762,270.4257117441062,285,Very Unhealthy
2026-01-04 21:00:00+00:00,234.9401327428988,199.699112831464,270.18115265433363,285,Very Unhealthy
2026-01-04 22:00:00+00:00,232.6317273972139,197.7369682876318,267.526486506796,282,Very Unhealthy
2026-01-04 23:00:00+00:00,232.15599297940867,197.33259403249735,266.97939192632,282,Very Unhealthy
2026-01-05 00:00:00+00:00,232.92955542040178,197.9901221073415,267.86898873346206,283,Very Unhealthy
2026-01-05 01:00:00+00:00,232.52671275101784,197.64770583836517,267.40571966367054,282,Very Unhealthy
2026-01-05 02:00:00+00:00,236.82173712908894,201.2984765597256,272.3449976984523,287,Very Unhealthy
2026-01-05 03:00:00+00:00,236.86668331711948,201.33668081955156,272.39668581468743,287,Very Unhealthy
2026-01-05 04:00:00+00:00,230.45864927414323,195.88985188302175,265.02744666526473,280,Very Unhealthy
2026-01-05 05:00:00+00:00,214.36053151935712,182.20645179145356,246.5146112472607,264,Very Unhealthy
2026-01-05 06:00:00+00:00,200.5321360634133,170.4523156539013,230.6119564729253,251,Very Unhealthy
2026-01-05 07:00:00+00:00,192.82176976038872,163.8985042963304,221.74503522444704,243,Very Unhealthy
2026-01-05 08:00:00+00:00,187.08858781113176,159.025299639462,215.15187598280153,237,Very Unhealthy
2026-01-05 09:00:00+00:00,185.2964024939434,157.5019421198519,213.0908628680349,235,Very Unhealthy
2026-01-05 10:00:00+00:00,184.37980016923663,156.72283014385113,212.03677019462214,235,Very Unhealthy
2026-01-05 11:00:00+00:00,187.01360782222545,158.96156664889165,215.06564899555926,237,Very Unhealthy
2026-01-05 12:00:00+00:00,194.30238885517105,165.1570305268954,223.4477471834467,244,Very Unhealthy
2026-01-05 13:00:00+00:00,206.9902948076215,175.94175058647826,238.03883902876473,257,Very Unhealthy
2026-01-05 14:00:00+00:00,217.368161479136,184.7629372572656,249.9733857010064,267,Very Unhealthy
2026-01-05 15:00:00+00:00,224.37059952363452,190.71500959508936,258.0261894521797,274,Very Unhealthy
2026-01-05 16:00:00+00:00,228.45298167983506,194.18503442785982,262.7209289318103,278,Very Unhealthy
2026-01-05 17:00:00+00:00,229.9388646799341,195.448034977944,264.4296943819242,280,Very Unhealthy
2026-01-05 18:00:00+00:00,232.49931121662624,197.6244145341323,267.37420789912017,282,Very Unhealthy
2026-01-05 19:00:00+00:00,235.3325281949323,200.03264896569246,270.63240742417213,285,Very Unhealthy
2026-01-05 20:00:00+00:00,235.15551203953544,199.88218523360513,270.42883884546575,285,Very Unhealthy
2026-01-05 21:00:00+00:00,234.94285196147237,199.7014241672515,270.18427975569324,285,Very Unhealthy
2026-01-05 22:00:00+00:00,232.63444661578745,197.73927962341935,267.52961360815556,282,Very Unhealthy
2026-01-05 23:00:00+00:00,232.15871219798223,197.3349053682849,266.9825190276796,282,Very Unhealthy
2026-01-06 00:00:00+00:00,232.93227463897534,197.99243344312904,267.87211583482167,283,Very Unhealthy
2026-01-06 01:00:00+00:00,232.52943196959137,197.65001717415265,267.4088467650301,282,Very Unhealthy
2026-01-06 02:00:00+00:00,236.8244563476625,201.30078789551314,272.3481247998119,287,Very Unhealthy
2026-01-06 03:00:00+00:00,236.86940253569304,201.3389921553391,272.399812916047,287,Very Unhealthy
2026-01-06 04:00:00+00:00,230.4613684927168,195.8921632188093,265.0305737666243,280,Very Unhealthy
2026-01-06 05:00:00+00:00,214.36325073793068,182.20876312724107,246.5177383486203,264,Very Unhealthy
2026-01-06 06:00:00+00:00,200.53485528198686,170.45462698968885,230.61508357428488,251,Very Unhealthy
2026-01-06 07:00:00+00:00,192.82448897896228,163.90081563211794,221.74816232580662,243,Very Unhealthy
2026-01-06 08:00:00+00:00,187.09130702970532,159.02761097524953,215.1550030841611,237,Very Unhealthy
2026-01-06 09:00:00+00:00,185.29912171251695,157.5042534556394,213.0939899693945,235,Very Unhealthy
2026-01-06 10:00:00+00:00,184.38251938781016,156.72514147963864,212.0398972959817,235,Very Unhealthy
