datetime,pm25_predicted,pm25_lower,pm25_upper,aqi_predicted,aqi_category
2026-01-04 14:00:00+00:00,174.81331107139397,148.59131441068487,201.03530773210306,225,Very Unhealthy
2026-01-04 15:00:00+00:00,179.98886465592662,152.99053495753762,206.98719435431562,230,Very Unhealthy
2026-01-04 16:00:00+00:00,183.84419377826123,156.26756471152206,211.4208228450004,234,Very Unhealthy
2026-01-04 17:00:00+00:00,185.16060927121364,157.38651788053158,212.9347006618957,235,Very Unhealthy
2026-01-04 18:00:00+00:00,186.93987272792916,158.8988918187398,214.9808536371185,237,Very Unhealthy
2026-01-04 19:00:00+00:00,187.55442229699025,159.42125895244172,215.6875856415388,238,Very Unhealthy
2026-01-04 20:00:00+00:00,187.29383052455745,159.19975594587385,215.38790510324105,237,Very Unhealthy
2026-01-04 21:00:00+00:00,187.0034010721135,158.95289091129646,215.05391123293052,237,Very Unhealthy
2026-01-04 22:00:00+00:00,185.4013232946357,157.59112480044033,213.21152178883105,236,Very Unhealthy
2026-01-04 23:00:00+00:00,187.51517535201697,159.3878990492144,215.64245165481952,238,Very Unhealthy
2026-01-05 00:00:00+00:00,187.43328204266052,159.31828973626145,215.5482743490596,238,Very Unhealthy
2026-01-05 01:00:00+00:00,188.78617679982526,160.46825027985147,217.10410331979904,239,Very Unhealthy
2026-01-05 02:00:00+00:00,190.5072061741924,161.93112524806352,219.08328710032126,241,Very Unhealthy
2026-01-05 03:00:00+00:00,198.71881977475743,168.9109968085438,228.52664274097106,249,Very Unhealthy
2026-01-05 04:00:00+00:00,190.22571564106886,161.69185829490854,218.75957298722918,240,Very Unhealthy
2026-01-05 05:00:00+00:00,178.52018825956085,151.74216002062673,205.29821649849498,229,Very Unhealthy
2026-01-05 06:00:00+00:00,171.12963683334914,145.46019130834677,196.7990823583515,221,Very Unhealthy
2026-01-05 07:00:00+00:00,165.3722091847978,140.56637780707814,190.17804056251748,216,Very Unhealthy
2026-01-05 08:00:00+00:00,160.7948264434183,136.67560247690554,184.91405040993104,211,Very Unhealthy
2026-01-05 09:00:00+00:00,157.77583682140363,134.10946129819308,181.44221234461418,208,Very Unhealthy
2026-01-05 10:00:00+00:00,157.39299053509671,133.78404195483222,181.0019391153612,208,Very Unhealthy
2026-01-05 11:00:00+00:00,159.17749350631064,135.30086948036404,183.05411753225724,210,Very Unhealthy
2026-01-05 12:00:00+00:00,164.5991323936707,139.9092625346201,189.28900225272127,215,Very Unhealthy
2026-01-05 13:00:00+00:00,169.61530452384557,144.17300884526873,195.0576002024224,220,Very Unhealthy
2026-01-05 14:00:00+00:00,174.81486280964768,148.59263338820054,201.03709223109482,225,Very Unhealthy
2026-01-05 15:00:00+00:00,179.99041639418036,152.9918539350533,206.9889788533074,230,Very Unhealthy
2026-01-05 16:00:00+00:00,183.84574551651494,156.2688836890377,211.42260734399218,234,Very Unhealthy
2026-01-05 17:00:00+00:00,185.16216100946735,157.38783685804725,212.93648516088746,235,Very Unhealthy
2026-01-05 18:00:00+00:00,186.9414244661829,158.90021079625546,214.98263813611032,237,Very Unhealthy
2026-01-05 19:00:00+00:00,187.55597403524396,159.42257792995736,215.68937014053057,238,Very Unhealthy
2026-01-05 20:00:00+00:00,187.29538226281116,159.20107492338948,215.38968960223283,237,Very Unhealthy
2026-01-05 21:00:00+00:00,187.0049528103672,158.95420988881213,215.05569573192227,237,Very Unhealthy
2026-01-05 22:00:00+00:00,185.4028750328894,157.592443777956,213.2133062878228,236,Very Unhealthy
2026-01-05 23:00:00+00:00,187.51672709027068,159.38921802673008,215.64423615381128,238,Very Unhealthy
2026-01-06 00:00:00+00:00,187.43483378091423,159.3196087137771,215.55005884805138,238,Very Unhealthy
2026-01-06 01:00:00+00:00,188.78772853807897,160.4695692573671,217.10588781879082,239,Very Unhealthy
2026-01-06 02:00:00+00:00,190.50875791244613,161.93244422557922,219.08507159931304,241,Very Unhealthy
2026-01-06 03:00:00+00:00,198.72037151301114,168.91231578605948,228.5284272399628,249,Very Unhealthy
2026-01-06 04:00:00+00:00,190.22726737932257,161.69317727242418,218.76135748622096,240,Very Unhealthy
2026-01-06 05:00:00+00:00,178.5217399978146,151.7434789981424,205.3000009974868,229,Very Unhealthy
2026-01-06 06:00:00+00:00,171.13118857160285,145.46151028586243,196.80086685734327,221,Very Unhealthy
2026-01-06 07:00:00+00:00,165.37376092305152,140.5676967845938,190.17982506150923,216,Very Unhealthy
2026-01-06 08:00:00+00:00,160.796378181672,136.6769214544212,184.9158349089228,211,Very Unhealthy
2026-01-06 09:00:00+00:00,157.77738855965734,134.11078027570875,181.44399684360593,208,Very Unhealthy
2026-01-06 10:00:00+00:00,157.39454227335045,133.78536093234788,181.00372361435302,208,Very Unhealthy
2026-01-06 11:00:00+00:00,159.17904524456435,135.3021884578797,183.055902031249,210,Very Unhealthy
2026-01-06 12:00:00+00:00,164.6006841319244,139.91058151213574,189.29078675171306,215,Very Unhealthy
2026-01-06 13:00:00+00:00,169.6168562620993,144.17432782278442,195.0593847014142,220,Very Unhealthy
2026-01-06 14:00:00+00:00,174.8164145479014,148.59395236571618,201.0388767300866,225,Very Unhealthy
2026-01-06 15:00:00+00:00,179.99196813243407,152.99317291256895,206.99076335229918,230,Very Unhealthy
2026-01-06 16:00:00+00:00,183.84729725476868,156.2702026665534,211.42439184298397,234,Very Unhealthy
2026-01-06 17:00:00+00:00,185.16371274772106,157.38915583556292,212.9382696598792,235,Very Unhealthy
2026-01-06 18:00:00+00:00,186.9429762044366,158.9015297737711,214.9844226351021,237,Very Unhealthy
2026-01-06 19:00:00+00:00,187.55752577349767,159.42389690747302,215.69115463952232,238,Very Unhealthy
2026-01-06 20:00:00+00:00,187.29693400106487,159.20239390090515,215.3914741012246,237,Very Unhealthy
2026-01-06 21:00:00+00:00,187.00650454862094,158.9555288663278,215.05748023091408,237,Very Unhealthy
2026-01-06 22:00:00+00:00,185.4044267711431,157.59376275547163,213.21509078681459,236,Very Unhealthy
2026-01-06 23:00:00+00:00,187.5182788285244,159.39053700424574,215.64602065280303,238,Very Unhealthy
2026-01-07 00:00:00+00:00,187.43638551916797,159.32092769129278,215.55184334704316,238,Very Unhealthy
2026-01-07 01:00:00+00:00,188.78928027633268,160.47088823488278,217.10767231778257,239,Very Unhealthy
